user,is_anonymous,num_edits,added_words,deleted_words,changed_words,reverts_done,num_added_on_users,num_deleted_from_users,num_edited_after_users,num_reverted_users,num_reverted_by_users,vandal_label,deletion_ratio,aggression_ratio,community_rejection,revert_ratio
98.212.41.247,1,1,4,0,0,0,2,0,0,0,3,1,0.0,0.0,1.0,0.0
Monkeymatt99,0,1,5,45,5,0,0,0,1,0,3,1,0.8035714285714286,0.0,1.5,0.0
Ran Abit,0,1,4,6,1,0,1,0,1,0,0,0,0.5,0.0,0.0,0.0
74.101.109.226,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
62.255.89.74,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Munci,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
195.254.168.248,1,1,4,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
98.225.63.176,1,1,2,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
Trackinfo,0,1,8,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Maynarkj,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Jade 7492,0,1,3,4,3,0,0,0,1,0,1,0,0.36363636363636365,0.0,0.5,0.0
Cp89,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
195.162.130.20,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Mark Arsten,0,34,4,6,1,21,2,3,1,50,16,0,0.5,0.08571428571428572,2.2857142857142856,0.6
Jdperkins,0,1,13,8,8,0,0,0,1,0,0,0,0.26666666666666666,0.0,0.0,0.0
Thadeus.Zeitlin,0,1,166,2,1,0,1,1,1,0,1,0,0.011764705882352941,0.5,0.25,0.0
Kaldari,0,14,21,19,6,2,3,3,4,1,1,0,0.40425531914893614,0.2,0.09090909090909091,0.13333333333333333
Soulcedric,0,2,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Insidiae,0,2,0,0,0,2,0,0,0,2,2,0,0.0,0.0,2.0,0.6666666666666666
Rocketmachine,0,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
Tagrb03f,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
74.214.57.92,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Forward Unto Dawn,0,1,4,5,4,4,0,0,2,4,0,0,0.35714285714285715,0.0,0.0,2.0
62.65.168.3,1,1,123,0,0,0,2,0,0,0,5,0,0.0,0.0,1.6666666666666667,0.0
90.215.23.47,1,1,0,1,0,0,0,1,0,0,2,0,0.5,0.5,1.0,0.0
124.177.99.146,1,1,0,430,0,0,0,1,0,0,1,1,0.9976798143851509,0.5,0.5,0.0
99.74.73.55,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Nimur,0,1,9,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Aa952,0,1,1,1,1,0,0,0,1,0,3,0,0.25,0.0,1.5,0.0
The Illusive Man,0,4,0,0,0,3,0,0,0,3,8,0,0.0,0.0,8.0,0.6
173.49.10.75,1,1,5,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
AlexanderHaas,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
86.43.178.204,1,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,2.0,0.0
Esrever,0,2,0,3,0,0,0,1,0,0,0,0,0.75,0.3333333333333333,0.0,0.0
OMGGuy14,0,1,6,1,1,0,0,0,1,0,1,0,0.1111111111111111,0.0,0.5,0.0
Snow Blizzard,0,15,0,0,0,17,0,0,0,47,12,0,0.0,0.0,12.0,1.0625
JamesLucas,0,1,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Cgersten,0,2,12,0,0,1,3,0,0,1,3,0,0.0,0.0,0.75,0.3333333333333333
Telaviv1,0,1,29,21,12,0,1,2,6,0,1,0,0.3333333333333333,1.0,0.1,0.0
Djshrope,0,1,12,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
195.211.216.184,1,1,0,16,0,0,0,1,0,0,1,0,0.9411764705882353,0.5,0.5,0.0
79.147.249.46,1,1,2,2,2,0,0,0,1,0,0,0,0.2857142857142857,0.0,0.0,0.0
Timmywosere,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
81.224.157.117,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
116.251.186.6,1,1,2,2,2,0,0,0,1,0,2,1,0.2857142857142857,0.0,1.0,0.0
96.57.132.163,1,1,2,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
Chrisrus,0,2,116,9,8,6,7,1,2,3,2,0,0.06716417910447761,0.3333333333333333,0.18181818181818182,2.0
70.253.161.0,1,1,9,0,0,0,2,0,0,0,2,0,0.0,0.0,0.6666666666666666,0.0
Jazzmista,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Asephei,0,1,11,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
DiagonalCoffee9,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Someone35,0,3,31,27,23,0,0,1,4,0,2,0,0.32926829268292684,0.25,0.3333333333333333,0.0
115.241.145.181,1,1,0,0,0,0,0,0,0,0,6,0,0.0,0.0,6.0,0.0
STFX1046190,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Adarakdjian,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
64.180.59.71,1,1,7,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
155.69.2.11,1,1,7,6,6,0,0,0,1,0,0,0,0.3,0.0,0.0,0.0
Noodlez84,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ItsAlwaysLupus,0,1,10,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Heyitspeter,0,1,0,5,0,0,0,1,0,0,0,0,0.8333333333333334,0.5,0.0,0.0
206.16.17.212,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Nokya,0,1,10,20,10,0,0,0,1,0,0,0,0.4878048780487805,0.0,0.0,0.0
93.177.167.228,1,1,3,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
69.245.126.125,1,1,5,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
216.11.243.36,1,1,0,1,0,0,0,1,0,0,1,0,0.5,0.5,0.5,0.0
71.233.82.67,1,1,5,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0
96.229.57.2,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
Chriswaterguy,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
JoshAnish,0,1,9,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
68.100.68.47,1,1,12,1381,12,0,0,1,1,0,5,0,0.9822190611664295,0.5,1.6666666666666667,0.0
71.229.144.73,1,1,16,2,2,0,0,0,1,0,1,0,0.09523809523809523,0.0,0.5,0.0
82.38.255.82,1,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Awesome776,0,1,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Special-T,0,2,4,3,2,3,0,1,1,8,1,0,0.3,0.3333333333333333,0.3333333333333333,1.0
AndrogynousGirl21,0,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
124.43.97.227,1,1,0,0,0,0,0,0,0,0,3,0,0.0,0.0,3.0,0.0
Marshall Williams2,0,1,0,0,0,0,0,0,0,0,3,0,0.0,0.0,3.0,0.0
207.62.157.176,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
Andriolo,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
194.80.20.235,1,1,3,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Abductive,0,1,2,6,2,0,0,1,1,0,0,0,0.5454545454545454,0.5,0.0,0.0
199.47.202.92,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
98.245.170.56,1,1,7,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
184.88.229.253,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
80.77.132.239,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
121.127.207.98,1,1,1,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
Sigmundur,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Rockywalsh,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
Mike Selinker,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
99.237.178.16,1,1,12,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
3hunna,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
220.239.225.126,1,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,2.0,0.0
207.11.113.30,1,1,0,2,0,0,0,1,0,0,0,0,0.6666666666666666,0.5,0.0,0.0
139.190.143.33,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Maxviwe,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5
86.4.9.75,1,1,13,23,13,0,0,0,1,0,3,0,0.46,0.0,1.5,0.0
78.144.244.64,1,1,1,9,1,0,0,0,1,0,0,0,0.75,0.0,0.0,0.0
Krasanen,0,1,1,2,1,0,0,0,1,0,0,0,0.4,0.0,0.0,0.0
79.208.22.128,1,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
130.76.64.119,1,1,0,0,0,1,0,0,0,2,0,0,0.0,0.0,0.0,0.5
Kmcnamee,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5
IrfonPennant,0,1,0,16,0,0,0,1,0,0,0,0,0.9411764705882353,0.5,0.0,0.0
Mspraveen,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
70.232.5.178,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
AlbertoCrakito,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
93.38.60.231,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
Murmurer,0,1,7,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Sachinchavan.in,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
95.121.252.70,1,1,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
76.174.218.247,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Screamer73,0,1,3,5,3,0,0,1,2,0,0,0,0.4166666666666667,0.5,0.0,0.0
76.28.136.46,1,1,1,2,1,0,0,0,1,0,0,0,0.4,0.0,0.0,0.0
208.104.100.161,1,1,14,10,6,0,0,1,2,0,0,0,0.3225806451612903,0.5,0.0,0.0
Hmustone,0,1,1,2,0,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0
Dank,0,2,8,7,4,0,2,1,1,0,1,1,0.35,0.3333333333333333,0.2,0.0
Adabow,0,1,2,0,0,5,1,0,0,3,1,0,0.0,0.0,0.5,2.5
76.218.229.104,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
69.112.28.241,1,1,1,1,1,0,0,0,1,0,1,0,0.25,0.0,0.5,0.0
69.51.68.50,1,1,2,0,0,0,1,0,0,0,2,1,0.0,0.0,1.0,0.0
Terraflorin,0,3,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
71.63.75.201,1,1,1,1,1,0,0,0,1,0,3,0,0.25,0.0,1.5,0.0
MightyEagleLab,0,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Popcorn1101,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
LuoShengli,0,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
Trilobitealive,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Koolokamba,0,1,9,19,9,0,0,0,1,0,0,0,0.5,0.0,0.0,0.0
19aineshl,0,1,2,3865,1,0,1,0,1,0,2,1,0.9989661411217369,0.0,0.6666666666666666,0.0
50.133.131.254,1,1,1,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
89.165.25.28,1,1,4,0,0,0,1,0,0,0,4,0,0.0,0.0,2.0,0.0
82.61.161.37,1,1,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
201.244.206.136,1,1,0,0,0,1,0,0,0,1,3,0,0.0,0.0,3.0,0.5
173.67.144.41,1,1,9,0,0,0,1,0,0,0,2,1,0.0,0.0,1.0,0.0
79.131.209.28,1,1,0,3,0,0,0,1,0,0,3,0,0.75,0.5,1.5,0.0
Freckelz43x,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Wehpudicabok,0,3,9,2,2,1,0,0,2,1,0,0,0.14285714285714285,0.0,0.0,0.25
167.104.7.1,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
66.210.32.134,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
78.87.73.39,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Jmccance,0,1,1,2,1,0,0,0,1,0,0,0,0.4,0.0,0.0,0.0
Razorbelle,0,1,0,0,0,2,0,0,0,8,3,0,0.0,0.0,3.0,1.0
115.248.130.148,1,1,1,0,0,1,1,0,0,5,1,0,0.0,0.0,0.5,0.5
JasonK33,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Joester120,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,2.0,0.0
201.52.209.5,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
151.61.161.239,1,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
32.174.156.84,1,1,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Preslethe,0,1,6,5,5,0,0,0,1,0,0,0,0.29411764705882354,0.0,0.0,0.0
Socrates2008,0,3,16,2,0,2,3,1,0,1,0,0,0.10526315789473684,0.25,0.0,0.5
Njahnke,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2.223.85.71,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
173.197.223.182,1,1,1,2,1,0,0,0,1,0,2,0,0.4,0.0,1.0,0.0
Phoenix848484,0,1,2,51,2,0,0,0,1,0,4,1,0.9107142857142857,0.0,2.0,0.0
458Army,0,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
184.36.203.189,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
89.157.69.138,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
66.68.115.109,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Yeokaiwei,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
Luckas-bot,0,122,701,5,3,0,314,2,3,0,2,0,0.007042253521126761,0.016260162601626018,0.00625,0.0
DarrylPage1234,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
أنا أحبك,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Sumyoungdude,0,1,1,47,1,0,0,1,1,0,8,0,0.94,0.5,2.6666666666666665,0.0
Frindro,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Phoenix PNX,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Babaluba100,0,1,277,2,2,0,0,0,2,0,1,0,0.0070921985815602835,0.0,0.3333333333333333,0.0
Shakehandsman,0,1,8,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
90.198.35.84,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
NotinREALITY,0,1,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Cjboffoli,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WinampLlama,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Morgan Hauser,0,2,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Sound-Mind,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Moonbluff,0,1,7,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
209.79.77.195,1,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
GunnerJr,0,1,3,5,3,0,0,0,1,0,0,0,0.4166666666666667,0.0,0.0,0.0
Loeba,0,1,0,0,0,4,0,0,0,9,9,0,0.0,0.0,9.0,2.0
216.124.158.253,1,1,2,0,0,0,1,0,0,0,4,0,0.0,0.0,2.0,0.0
Havermayer,0,2,3,57,1,3,1,3,1,3,2,0,0.9193548387096774,1.0,0.3333333333333333,1.0
I love entei,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
76.171.57.164,1,1,2,0,0,0,1,0,0,0,2,1,0.0,0.0,1.0,0.0
ENeville,0,2,0,1,0,0,0,1,0,0,0,0,0.5,0.3333333333333333,0.0,0.0
Chezi-Schlaff,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
92.13.56.245,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
SGerbic,0,2,9,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Ghostkaiba297,0,1,10,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
66.213.247.156,1,1,1,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
117.197.131.179,1,1,8,0,0,0,2,0,0,0,5,0,0.0,0.0,1.6666666666666667,0.0
46.185.241.226,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
59.92.123.139,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
99.183.215.201,1,1,11,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Sahindakan,0,1,194,4539,194,0,0,0,1,0,1,0,0.9210633116883117,0.0,0.5,0.0
Stiepan Pietrov,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Adamstraw99,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
76.115.25.81,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
174.4.74.139,1,1,57,36164,57,0,0,0,5,0,0,1,0.9968301221092092,0.0,0.0,0.0
68.105.73.193,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
80.150.187.130,1,1,0,5,0,0,0,1,0,0,0,0,0.8333333333333334,0.5,0.0,0.0
